Email_address,First_name,Last_name,Course_id,Grade,Marks
s_40hv4733@example.com,First,Last,DATA200,A,96.21
s_dhusardm@example.com,First,Last,DATA200,A,78.01
s_o0pshb0q@example.com,First,Last,DATA200,A,50.06
s_baqtsux4@example.com,First,Last,DATA200,A,72.56
s_8v82nxx8@example.com,First,Last,DATA200,A,69.89
s_syioi39l@example.com,First,Last,DATA200,A,91.54
s_3x3dfhwv@example.com,First,Last,DATA200,A,52.57
s_7yhvumvp@example.com,First,Last,DATA200,A,69.90
s_qie929rf@example.com,First,Last,DATA200,A,71.23
s_pxztugpu@example.com,First,Last,DATA200,A,69.36
s_dayapa38@example.com,First,Last,DATA200,A,84.97
s_8wr10aom@example.com,First,Last,DATA200,A,68.45
s_0wmr9p3g@example.com,First,Last,DATA200,A,53.73
s_oq1i3lkx@example.com,First,Last,DATA200,A,97.08
s_9f2peynw@example.com,First,Last,DATA200,A,83.30
s_x1cj79lf@example.com,First,Last,DATA200,A,63.90
s_kffmuyas@example.com,First,Last,DATA200,A,69.85
s_kef2lvuu@example.com,First,Last,DATA200,A,82.69
s_vvtsnrhy@example.com,First,Last,DATA200,A,70.47
s_nxkkbtxh@example.com,First,Last,DATA200,A,74.39
s_uco0jelz@example.com,First,Last,DATA200,A,77.89
s_ntqrvnyl@example.com,First,Last,DATA200,A,67.01
s_y4ku1wub@example.com,First,Last,DATA200,A,81.83
s_g1ykrrtr@example.com,First,Last,DATA200,A,86.38
s_wzf9jim7@example.com,First,Last,DATA200,A,63.81
s_k7hl12vi@example.com,First,Last,DATA200,A,81.82
s_buybt6hd@example.com,First,Last,DATA200,A,96.24
s_o2mit7zi@example.com,First,Last,DATA200,A,64.03
s_f51dmabz@example.com,First,Last,DATA200,A,79.37
s_3bxtjf4l@example.com,First,Last,DATA200,A,82.43
s_am9roes5@example.com,First,Last,DATA200,A,84.17
s_t5kkisv1@example.com,First,Last,DATA200,A,84.39
s_bxeqxazs@example.com,First,Last,DATA200,A,74.59
s_tdnh4rd5@example.com,First,Last,DATA200,A,64.22
s_8hsaxm7j@example.com,First,Last,DATA200,A,50.65
s_1lhrlwem@example.com,First,Last,DATA200,A,81.42
s_12q6w3ma@example.com,First,Last,DATA200,A,74.29
s_9mgug1dv@example.com,First,Last,DATA200,A,88.39
s_cpc7ds1b@example.com,First,Last,DATA200,A,93.07
s_hgofcftf@example.com,First,Last,DATA200,A,52.33
s_vvz39k42@example.com,First,Last,DATA200,A,98.29
s_nvyab75b@example.com,First,Last,DATA200,A,61.10
s_405bb330@example.com,First,Last,DATA200,A,66.99
s_2b16knde@example.com,First,Last,DATA200,A,54.41
s_t6fwrwyh@example.com,First,Last,DATA200,A,56.87
s_usqlk8vp@example.com,First,Last,DATA200,A,70.24
s_dlng78x4@example.com,First,Last,DATA200,A,61.32
s_pajcfhyl@example.com,First,Last,DATA200,A,57.96
s_103w8l5h@example.com,First,Last,DATA200,A,74.74
s_yn01kc8f@example.com,First,Last,DATA200,A,95.40
s_p2wwhxaw@example.com,First,Last,DATA200,A,67.99
s_52pn44uz@example.com,First,Last,DATA200,A,55.72
s_0rkaebbj@example.com,First,Last,DATA200,A,55.61
s_rsan35ea@example.com,First,Last,DATA200,A,60.99
s_gqy7y5c3@example.com,First,Last,DATA200,A,75.79
s_yw8ejvrq@example.com,First,Last,DATA200,A,59.86
s_1vemehg1@example.com,First,Last,DATA200,A,74.82
s_ikajj68k@example.com,First,Last,DATA200,A,85.02
s_bz3cshvv@example.com,First,Last,DATA200,A,73.86
s_llvi1s77@example.com,First,Last,DATA200,A,69.83
s_8bmbdtpo@example.com,First,Last,DATA200,A,55.43
s_tvoeoixz@example.com,First,Last,DATA200,A,66.92
s_qzz6fjgp@example.com,First,Last,DATA200,A,64.27
s_jye65kdc@example.com,First,Last,DATA200,A,88.30
s_nmg0mqtf@example.com,First,Last,DATA200,A,60.68
s_wdi35jyg@example.com,First,Last,DATA200,A,66.24
s_b9nua420@example.com,First,Last,DATA200,A,96.65
s_7o4zq89k@example.com,First,Last,DATA200,A,99.92
s_924gode2@example.com,First,Last,DATA200,A,99.69
s_5xsopyhe@example.com,First,Last,DATA200,A,80.87
s_laxkefs6@example.com,First,Last,DATA200,A,74.28
s_u9zg77cc@example.com,First,Last,DATA200,A,87.33
s_str1z4n4@example.com,First,Last,DATA200,A,62.78
s_0birzldz@example.com,First,Last,DATA200,A,82.87
s_casuvgzo@example.com,First,Last,DATA200,A,91.73
s_ii3svagw@example.com,First,Last,DATA200,A,65.17
s_ahjz3y9q@example.com,First,Last,DATA200,A,57.50
s_uu4fskk7@example.com,First,Last,DATA200,A,52.31
s_9yroodnp@example.com,First,Last,DATA200,A,79.37
s_6zcypmxo@example.com,First,Last,DATA200,A,92.41
s_tg4d5ewl@example.com,First,Last,DATA200,A,61.71
s_33xrcsiv@example.com,First,Last,DATA200,A,63.31
s_n70ppt5e@example.com,First,Last,DATA200,A,80.82
s_9d4be3mu@example.com,First,Last,DATA200,A,54.98
s_zsgirayf@example.com,First,Last,DATA200,A,83.61
s_j7mbhkbl@example.com,First,Last,DATA200,A,86.40
s_di0lkz1r@example.com,First,Last,DATA200,A,75.46
s_3ikc1yir@example.com,First,Last,DATA200,A,71.17
s_ey4uzy6z@example.com,First,Last,DATA200,A,87.38
s_rlk7t6ot@example.com,First,Last,DATA200,A,92.85
s_j41uyac1@example.com,First,Last,DATA200,A,64.17
s_2jrl86z8@example.com,First,Last,DATA200,A,65.89
s_0jypoi5m@example.com,First,Last,DATA200,A,78.60
s_kyv14h1l@example.com,First,Last,DATA200,A,79.84
s_w8eb6ldq@example.com,First,Last,DATA200,A,56.37
s_do71upj6@example.com,First,Last,DATA200,A,52.10
s_j1n5l75q@example.com,First,Last,DATA200,A,86.61
s_isklqgtn@example.com,First,Last,DATA200,A,92.16
s_wnebas77@example.com,First,Last,DATA200,A,58.99
s_q4d8j0tg@example.com,First,Last,DATA200,A,63.88
s_q5zq8gdy@example.com,First,Last,DATA200,A,76.37
s_rcuond97@example.com,First,Last,DATA200,A,56.82
s_dnklk9dm@example.com,First,Last,DATA200,A,52.07
s_9li2b65i@example.com,First,Last,DATA200,A,93.89
s_u7biw4ez@example.com,First,Last,DATA200,A,95.96
s_v6ln9a2a@example.com,First,Last,DATA200,A,79.93
s_esoxr0pu@example.com,First,Last,DATA200,A,80.71
s_17glc08e@example.com,First,Last,DATA200,A,74.88
s_pizjs91r@example.com,First,Last,DATA200,A,92.70
s_orm2u2nf@example.com,First,Last,DATA200,A,72.54
s_0kp1yrze@example.com,First,Last,DATA200,A,67.30
s_foe28wij@example.com,First,Last,DATA200,A,64.87
s_we0i4q14@example.com,First,Last,DATA200,A,91.91
s_unelw5iq@example.com,First,Last,DATA200,A,63.29
s_um8umpx1@example.com,First,Last,DATA200,A,67.01
s_cucqgkjg@example.com,First,Last,DATA200,A,82.93
s_rrugbe81@example.com,First,Last,DATA200,A,94.98
s_xqtunetw@example.com,First,Last,DATA200,A,65.06
s_r1309m7e@example.com,First,Last,DATA200,A,84.42
s_uyf4cksk@example.com,First,Last,DATA200,A,50.33
s_ec4wu3v7@example.com,First,Last,DATA200,A,80.48
s_6pnk5mga@example.com,First,Last,DATA200,A,61.30
s_l04kpj06@example.com,First,Last,DATA200,A,87.91
s_gj8gtv0s@example.com,First,Last,DATA200,A,75.72
s_k68y9se6@example.com,First,Last,DATA200,A,86.17
s_dxnyhskh@example.com,First,Last,DATA200,A,88.91
s_gihjdx8t@example.com,First,Last,DATA200,A,98.10
s_yt0eqq8z@example.com,First,Last,DATA200,A,55.88
s_i5boysri@example.com,First,Last,DATA200,A,81.78
s_vpj5d178@example.com,First,Last,DATA200,A,99.05
s_0v6azyba@example.com,First,Last,DATA200,A,67.66
s_dmmx81dc@example.com,First,Last,DATA200,A,72.63
s_8nhui5eq@example.com,First,Last,DATA200,A,75.92
s_l6slh4j9@example.com,First,Last,DATA200,A,53.25
s_65vlt9dq@example.com,First,Last,DATA200,A,92.22
s_klq51smm@example.com,First,Last,DATA200,A,93.95
s_tmejk4zl@example.com,First,Last,DATA200,A,93.24
s_h37w6xk4@example.com,First,Last,DATA200,A,72.83
s_3m41ucyn@example.com,First,Last,DATA200,A,68.86
s_v57nrsgu@example.com,First,Last,DATA200,A,80.17
s_o6k64suu@example.com,First,Last,DATA200,A,53.54
s_qv3u6vw4@example.com,First,Last,DATA200,A,63.33
s_p34zk80q@example.com,First,Last,DATA200,A,57.62
s_hipd8rc6@example.com,First,Last,DATA200,A,68.90
s_zkomr23e@example.com,First,Last,DATA200,A,73.39
s_glezckig@example.com,First,Last,DATA200,A,96.46
s_t2765k2d@example.com,First,Last,DATA200,A,93.00
s_43yg73xk@example.com,First,Last,DATA200,A,88.11
s_fxai8tb4@example.com,First,Last,DATA200,A,76.91
s_0pgf5pol@example.com,First,Last,DATA200,A,53.79
s_z2a730o6@example.com,First,Last,DATA200,A,52.80
s_i7y8bz87@example.com,First,Last,DATA200,A,74.19
s_m9l6mz8b@example.com,First,Last,DATA200,A,50.46
s_fa30d5c3@example.com,First,Last,DATA200,A,78.61
s_5z1jcyox@example.com,First,Last,DATA200,A,56.88
s_fa1j50wd@example.com,First,Last,DATA200,A,72.77
s_oh7ukj0c@example.com,First,Last,DATA200,A,89.77
s_1j4u4s28@example.com,First,Last,DATA200,A,68.02
s_nvolv7jw@example.com,First,Last,DATA200,A,67.64
s_cf2ifzxv@example.com,First,Last,DATA200,A,76.04
s_zlcuf647@example.com,First,Last,DATA200,A,62.19
s_9mb1ca8c@example.com,First,Last,DATA200,A,95.76
s_q57rcsmd@example.com,First,Last,DATA200,A,83.28
s_1mc2iajk@example.com,First,Last,DATA200,A,71.34
s_3xn5r9qd@example.com,First,Last,DATA200,A,93.62
s_67a52smy@example.com,First,Last,DATA200,A,84.34
s_8qm2grt5@example.com,First,Last,DATA200,A,83.11
s_umrkggz1@example.com,First,Last,DATA200,A,53.97
s_v92cpibg@example.com,First,Last,DATA200,A,99.30
s_pzrsede5@example.com,First,Last,DATA200,A,60.99
s_2uqe9mkm@example.com,First,Last,DATA200,A,69.77
s_zxpwp6j0@example.com,First,Last,DATA200,A,73.14
s_hcifxx90@example.com,First,Last,DATA200,A,52.03
s_h2eta92p@example.com,First,Last,DATA200,A,75.82
s_g5967zjg@example.com,First,Last,DATA200,A,52.80
s_fg706b0d@example.com,First,Last,DATA200,A,63.88
s_uf96t3h5@example.com,First,Last,DATA200,A,65.96
s_3juayyoa@example.com,First,Last,DATA200,A,78.47
s_fvow1he5@example.com,First,Last,DATA200,A,99.64
s_kx4saqex@example.com,First,Last,DATA200,A,75.45
s_kdc7c4ah@example.com,First,Last,DATA200,A,63.16
s_ygu6sl61@example.com,First,Last,DATA200,A,76.92
s_1dxy8c7a@example.com,First,Last,DATA200,A,86.18
s_yuwszyu4@example.com,First,Last,DATA200,A,51.74
s_qe68pqoc@example.com,First,Last,DATA200,A,72.25
s_mldm2rno@example.com,First,Last,DATA200,A,61.24
s_gtz8opoe@example.com,First,Last,DATA200,A,96.48
s_0mqilr8j@example.com,First,Last,DATA200,A,86.87
s_891zyphj@example.com,First,Last,DATA200,A,56.80
s_bumxxm8w@example.com,First,Last,DATA200,A,59.35
s_h05ylc9f@example.com,First,Last,DATA200,A,77.66
s_i52ho65s@example.com,First,Last,DATA200,A,80.23
s_ss0xmyr9@example.com,First,Last,DATA200,A,55.48
s_5g57juxf@example.com,First,Last,DATA200,A,96.26
s_tzolr0lx@example.com,First,Last,DATA200,A,69.75
s_5r7z4x8h@example.com,First,Last,DATA200,A,58.39
s_ho3f4e4r@example.com,First,Last,DATA200,A,51.65
s_47sil1dr@example.com,First,Last,DATA200,A,51.69
s_xvsfvsw4@example.com,First,Last,DATA200,A,51.18
s_qdjg1n8v@example.com,First,Last,DATA200,A,75.74
s_rubwvbny@example.com,First,Last,DATA200,A,56.34
s_q5nids92@example.com,First,Last,DATA200,A,86.10
s_a8m7782k@example.com,First,Last,DATA200,A,73.98
s_i4vha8er@example.com,First,Last,DATA200,A,67.65
s_z1pcexoh@example.com,First,Last,DATA200,A,87.66
s_0s9rcvvl@example.com,First,Last,DATA200,A,89.64
s_cvo42umd@example.com,First,Last,DATA200,A,83.80
s_gzgag8xq@example.com,First,Last,DATA200,A,53.33
s_ydkg8sbm@example.com,First,Last,DATA200,A,74.87
s_w3jb1sy0@example.com,First,Last,DATA200,A,82.22
s_ez206plp@example.com,First,Last,DATA200,A,98.35
s_ltgyc6n8@example.com,First,Last,DATA200,A,92.77
s_96uiv0pj@example.com,First,Last,DATA200,A,70.93
s_4wczia2x@example.com,First,Last,DATA200,A,75.35
s_n9l1izh8@example.com,First,Last,DATA200,A,72.68
s_tsjb9tli@example.com,First,Last,DATA200,A,87.94
s_pjy1r2il@example.com,First,Last,DATA200,A,90.44
s_wlvmamlw@example.com,First,Last,DATA200,A,71.65
s_cjclygki@example.com,First,Last,DATA200,A,83.29
s_qllrwm18@example.com,First,Last,DATA200,A,73.15
s_hwbynuxp@example.com,First,Last,DATA200,A,77.95
s_avrofmtm@example.com,First,Last,DATA200,A,51.79
s_rjp6dg90@example.com,First,Last,DATA200,A,95.19
s_4t5qbtqo@example.com,First,Last,DATA200,A,72.95
s_bq13v3dg@example.com,First,Last,DATA200,A,89.78
s_pyhlcc1e@example.com,First,Last,DATA200,A,93.72
s_mq7h495f@example.com,First,Last,DATA200,A,80.33
s_cjrqjgy2@example.com,First,Last,DATA200,A,83.55
s_0s66yikd@example.com,First,Last,DATA200,A,58.56
s_wcdutbcs@example.com,First,Last,DATA200,A,94.68
s_7iv8h05z@example.com,First,Last,DATA200,A,77.27
s_eaxjzp4a@example.com,First,Last,DATA200,A,68.97
s_dtru27mi@example.com,First,Last,DATA200,A,99.27
s_n9afqu5c@example.com,First,Last,DATA200,A,63.96
s_4x7w2d41@example.com,First,Last,DATA200,A,78.13
s_knpm7iw6@example.com,First,Last,DATA200,A,51.65
s_o1pswxs4@example.com,First,Last,DATA200,A,84.15
s_et4defyj@example.com,First,Last,DATA200,A,67.85
s_3kj9qi38@example.com,First,Last,DATA200,A,70.87
s_y3sa6e2c@example.com,First,Last,DATA200,A,56.02
s_klbekev0@example.com,First,Last,DATA200,A,76.58
s_06xfqnrf@example.com,First,Last,DATA200,A,99.98
s_4lcmcduf@example.com,First,Last,DATA200,A,56.58
s_ycjxvd36@example.com,First,Last,DATA200,A,57.87
s_4ahlo9fb@example.com,First,Last,DATA200,A,61.84
s_gpc6kvip@example.com,First,Last,DATA200,A,85.08
s_mdn3f08p@example.com,First,Last,DATA200,A,87.64
s_6oyy9vmd@example.com,First,Last,DATA200,A,82.94
s_d3cl3m3s@example.com,First,Last,DATA200,A,94.07
s_exjn2apa@example.com,First,Last,DATA200,A,53.85
s_67lsp76h@example.com,First,Last,DATA200,A,70.51
s_mva08tbg@example.com,First,Last,DATA200,A,98.20
s_ukitdv1p@example.com,First,Last,DATA200,A,65.35
s_31t4ay81@example.com,First,Last,DATA200,A,97.36
s_789yugti@example.com,First,Last,DATA200,A,62.76
s_r990dyto@example.com,First,Last,DATA200,A,80.37
s_orxguf7u@example.com,First,Last,DATA200,A,54.49
s_adm1srob@example.com,First,Last,DATA200,A,63.22
s_s0p38ngh@example.com,First,Last,DATA200,A,75.83
s_6bghufxl@example.com,First,Last,DATA200,A,61.80
s_1966r0eg@example.com,First,Last,DATA200,A,78.77
s_j0epcxy1@example.com,First,Last,DATA200,A,89.37
s_nn8ld8kt@example.com,First,Last,DATA200,A,55.43
s_m2r0q187@example.com,First,Last,DATA200,A,97.20
s_4bq3r81t@example.com,First,Last,DATA200,A,50.10
s_ias3235e@example.com,First,Last,DATA200,A,77.87
s_f8r8sd08@example.com,First,Last,DATA200,A,58.97
s_8d2x6rt9@example.com,First,Last,DATA200,A,55.29
s_pyooym3v@example.com,First,Last,DATA200,A,77.44
s_35w7cxqe@example.com,First,Last,DATA200,A,98.76
s_h67dqezf@example.com,First,Last,DATA200,A,66.68
s_tuuuleml@example.com,First,Last,DATA200,A,81.50
s_y4aw93co@example.com,First,Last,DATA200,A,98.60
s_cd4m651g@example.com,First,Last,DATA200,A,62.98
s_hcmx4g87@example.com,First,Last,DATA200,A,59.33
s_5cuw4578@example.com,First,Last,DATA200,A,57.02
s_v9kk8jx5@example.com,First,Last,DATA200,A,68.10
s_wtjybfod@example.com,First,Last,DATA200,A,70.68
s_dbb5v676@example.com,First,Last,DATA200,A,85.13
s_fli4lokk@example.com,First,Last,DATA200,A,65.35
s_5b2t57b8@example.com,First,Last,DATA200,A,84.26
s_cl8gtop0@example.com,First,Last,DATA200,A,62.79
s_9fbpdjgp@example.com,First,Last,DATA200,A,76.45
s_f5xu1ncv@example.com,First,Last,DATA200,A,69.69
s_fqf88ps8@example.com,First,Last,DATA200,A,67.25
s_1ilxxgdj@example.com,First,Last,DATA200,A,90.25
s_i7a02507@example.com,First,Last,DATA200,A,84.06
s_x5a5kelc@example.com,First,Last,DATA200,A,80.44
s_plwb656w@example.com,First,Last,DATA200,A,65.53
s_46vherv0@example.com,First,Last,DATA200,A,62.86
s_3fnt2mqs@example.com,First,Last,DATA200,A,51.56
s_jsprxsct@example.com,First,Last,DATA200,A,69.47
s_hrv9dgk1@example.com,First,Last,DATA200,A,97.10
s_ple8m975@example.com,First,Last,DATA200,A,88.66
s_70r0ubtn@example.com,First,Last,DATA200,A,92.75
s_e56cfcif@example.com,First,Last,DATA200,A,50.08
s_wut8pf83@example.com,First,Last,DATA200,A,54.61
s_tpsn31jc@example.com,First,Last,DATA200,A,70.99
s_ggsjqjay@example.com,First,Last,DATA200,A,57.64
s_3pvvaa77@example.com,First,Last,DATA200,A,74.53
s_ysl0l4jm@example.com,First,Last,DATA200,A,84.02
s_e8yu1hu0@example.com,First,Last,DATA200,A,94.45
s_p5b31euc@example.com,First,Last,DATA200,A,76.19
s_rhufcvza@example.com,First,Last,DATA200,A,63.06
s_wif1vgsc@example.com,First,Last,DATA200,A,50.16
s_fi3h2h5e@example.com,First,Last,DATA200,A,59.86
s_pesjw8q6@example.com,First,Last,DATA200,A,92.22
s_zram0nky@example.com,First,Last,DATA200,A,80.75
s_3nq6d3br@example.com,First,Last,DATA200,A,91.86
s_p18msn15@example.com,First,Last,DATA200,A,87.25
s_nx7kmgua@example.com,First,Last,DATA200,A,68.90
s_f29npw4y@example.com,First,Last,DATA200,A,93.09
s_jk9ek6l5@example.com,First,Last,DATA200,A,59.94
s_x8u6p0uh@example.com,First,Last,DATA200,A,72.87
s_sfeokok9@example.com,First,Last,DATA200,A,71.82
s_f9bhgacv@example.com,First,Last,DATA200,A,81.48
s_uwx9ztc3@example.com,First,Last,DATA200,A,77.80
s_zqb2r897@example.com,First,Last,DATA200,A,88.31
s_yutfufwf@example.com,First,Last,DATA200,A,67.14
s_1szycqoz@example.com,First,Last,DATA200,A,50.28
s_pcw3gn6w@example.com,First,Last,DATA200,A,52.43
s_vis7ekjp@example.com,First,Last,DATA200,A,93.38
s_z942vmb0@example.com,First,Last,DATA200,A,72.29
s_vrkdhtdz@example.com,First,Last,DATA200,A,98.68
s_sy8bh5eg@example.com,First,Last,DATA200,A,84.73
s_9esyfdx3@example.com,First,Last,DATA200,A,87.00
s_oukzzf3b@example.com,First,Last,DATA200,A,66.68
s_yf592l93@example.com,First,Last,DATA200,A,98.25
s_02dhyqjo@example.com,First,Last,DATA200,A,70.99
s_oewkm76d@example.com,First,Last,DATA200,A,94.04
s_azts7oj2@example.com,First,Last,DATA200,A,87.10
s_ebcnrz32@example.com,First,Last,DATA200,A,69.89
s_r8e2tvbl@example.com,First,Last,DATA200,A,58.15
s_fxo59hn7@example.com,First,Last,DATA200,A,59.55
s_irejfmj7@example.com,First,Last,DATA200,A,79.56
s_lyp7jb0j@example.com,First,Last,DATA200,A,56.89
s_6ff1bx8p@example.com,First,Last,DATA200,A,60.23
s_1i83ewp6@example.com,First,Last,DATA200,A,70.29
s_cxiealkd@example.com,First,Last,DATA200,A,75.96
s_kav4xkk0@example.com,First,Last,DATA200,A,83.22
s_2u45npsg@example.com,First,Last,DATA200,A,78.93
s_bawnyp64@example.com,First,Last,DATA200,A,76.21
s_3whjh6n8@example.com,First,Last,DATA200,A,57.46
s_jef2ndub@example.com,First,Last,DATA200,A,63.07
s_na07yrwm@example.com,First,Last,DATA200,A,88.21
s_tb5wg8rm@example.com,First,Last,DATA200,A,89.85
s_hfh1mzxv@example.com,First,Last,DATA200,A,63.95
s_rqi2vn23@example.com,First,Last,DATA200,A,50.85
s_fw5wkgaz@example.com,First,Last,DATA200,A,57.58
s_xjcd0w39@example.com,First,Last,DATA200,A,55.19
s_m9lbqca0@example.com,First,Last,DATA200,A,62.36
s_ncx6cdjf@example.com,First,Last,DATA200,A,72.77
s_emtx7d1g@example.com,First,Last,DATA200,A,78.60
s_qc3gh73x@example.com,First,Last,DATA200,A,60.27
s_z6tcpfk9@example.com,First,Last,DATA200,A,99.82
s_qoyhxexg@example.com,First,Last,DATA200,A,56.68
s_dxjxphqs@example.com,First,Last,DATA200,A,74.38
s_umhmgd51@example.com,First,Last,DATA200,A,57.78
s_s9o3yi67@example.com,First,Last,DATA200,A,51.84
s_xtlad30x@example.com,First,Last,DATA200,A,93.81
s_wdk88s5u@example.com,First,Last,DATA200,A,71.82
s_elkgi8qo@example.com,First,Last,DATA200,A,86.33
s_u3i91v24@example.com,First,Last,DATA200,A,70.27
s_brpye9l8@example.com,First,Last,DATA200,A,60.00
s_epvpy9rn@example.com,First,Last,DATA200,A,96.75
s_t4tdagzi@example.com,First,Last,DATA200,A,95.23
s_c6i02ge8@example.com,First,Last,DATA200,A,55.91
s_qoav6l0m@example.com,First,Last,DATA200,A,92.49
s_pr2dushi@example.com,First,Last,DATA200,A,81.14
s_5c84v9ht@example.com,First,Last,DATA200,A,57.64
s_abvlsrz0@example.com,First,Last,DATA200,A,94.21
s_2t2ydp9h@example.com,First,Last,DATA200,A,99.36
s_385mg01e@example.com,First,Last,DATA200,A,79.27
s_8jk7qaei@example.com,First,Last,DATA200,A,78.42
s_p697ncho@example.com,First,Last,DATA200,A,50.25
s_d56eva3z@example.com,First,Last,DATA200,A,63.93
s_a2yv1dqe@example.com,First,Last,DATA200,A,57.30
s_5m4t2wci@example.com,First,Last,DATA200,A,79.82
s_dpvdqfld@example.com,First,Last,DATA200,A,99.62
s_7gs0umib@example.com,First,Last,DATA200,A,69.04
s_2j7lgqgj@example.com,First,Last,DATA200,A,78.27
s_tfsfp59o@example.com,First,Last,DATA200,A,72.01
s_2ic7v4if@example.com,First,Last,DATA200,A,96.49
s_duo30041@example.com,First,Last,DATA200,A,81.85
s_mx39eu6x@example.com,First,Last,DATA200,A,62.16
s_0zo5sw1m@example.com,First,Last,DATA200,A,79.28
s_lrbebuz3@example.com,First,Last,DATA200,A,66.92
s_2wbrph1b@example.com,First,Last,DATA200,A,54.13
s_e4adakxo@example.com,First,Last,DATA200,A,97.48
s_4vlwfdun@example.com,First,Last,DATA200,A,89.58
s_l1uu5n5b@example.com,First,Last,DATA200,A,57.14
s_znb2d23o@example.com,First,Last,DATA200,A,74.15
s_r008ly04@example.com,First,Last,DATA200,A,51.32
s_fsr53fg6@example.com,First,Last,DATA200,A,55.34
s_2zi7bai7@example.com,First,Last,DATA200,A,85.62
s_w7eii4h8@example.com,First,Last,DATA200,A,61.59
s_75u503f4@example.com,First,Last,DATA200,A,75.83
s_eoq0f9ol@example.com,First,Last,DATA200,A,74.80
s_7z6z5wqd@example.com,First,Last,DATA200,A,60.14
s_bft11c1m@example.com,First,Last,DATA200,A,99.22
s_iaoshjbi@example.com,First,Last,DATA200,A,97.33
s_pr6553ho@example.com,First,Last,DATA200,A,98.79
s_bypmf97z@example.com,First,Last,DATA200,A,95.98
s_pv30hks1@example.com,First,Last,DATA200,A,69.52
s_ic7iyv7u@example.com,First,Last,DATA200,A,54.55
s_tplxmmxa@example.com,First,Last,DATA200,A,83.62
s_9tdud4c4@example.com,First,Last,DATA200,A,77.22
s_pqwq0ars@example.com,First,Last,DATA200,A,62.34
s_jurmhjrq@example.com,First,Last,DATA200,A,78.46
s_l2sokrk3@example.com,First,Last,DATA200,A,85.46
s_kuq3lw83@example.com,First,Last,DATA200,A,71.72
s_3in92duf@example.com,First,Last,DATA200,A,55.57
s_51wrduve@example.com,First,Last,DATA200,A,66.71
s_f3omxit7@example.com,First,Last,DATA200,A,67.87
s_559c6o1m@example.com,First,Last,DATA200,A,70.79
s_xib224mw@example.com,First,Last,DATA200,A,55.55
s_5dw06o7z@example.com,First,Last,DATA200,A,90.10
s_mh70n5k9@example.com,First,Last,DATA200,A,90.09
s_cz1wj9ba@example.com,First,Last,DATA200,A,75.69
s_zht0bq3l@example.com,First,Last,DATA200,A,63.84
s_kn6c367o@example.com,First,Last,DATA200,A,77.90
s_l1i17n13@example.com,First,Last,DATA200,A,90.78
s_tsxky53t@example.com,First,Last,DATA200,A,55.50
s_wzrlgds2@example.com,First,Last,DATA200,A,69.97
s_hjaipfl2@example.com,First,Last,DATA200,A,83.79
s_6qm9uhhi@example.com,First,Last,DATA200,A,69.99
s_rzl39cz5@example.com,First,Last,DATA200,A,62.90
s_h33gt46r@example.com,First,Last,DATA200,A,95.14
s_aky1bwu5@example.com,First,Last,DATA200,A,73.82
s_kppnghl9@example.com,First,Last,DATA200,A,92.71
s_h6on2oiv@example.com,First,Last,DATA200,A,90.74
s_cs60xags@example.com,First,Last,DATA200,A,73.20
s_ex1ouing@example.com,First,Last,DATA200,A,64.86
s_caalkoc2@example.com,First,Last,DATA200,A,63.37
s_9lbxhmkn@example.com,First,Last,DATA200,A,92.48
s_yjql60cw@example.com,First,Last,DATA200,A,95.75
s_p6r7kr9z@example.com,First,Last,DATA200,A,53.15
s_pxotsb11@example.com,First,Last,DATA200,A,97.09
s_10cq9ddj@example.com,First,Last,DATA200,A,96.42
s_jvld39oo@example.com,First,Last,DATA200,A,91.20
s_izg7ecxz@example.com,First,Last,DATA200,A,52.98
s_8f6nmjs4@example.com,First,Last,DATA200,A,79.96
s_mm5ovtk7@example.com,First,Last,DATA200,A,95.91
s_64btcn57@example.com,First,Last,DATA200,A,94.15
s_puap9mjm@example.com,First,Last,DATA200,A,82.23
s_7dsak8s8@example.com,First,Last,DATA200,A,80.43
s_95lwgjtf@example.com,First,Last,DATA200,A,81.99
s_uwc4j8g0@example.com,First,Last,DATA200,A,83.76
s_cmmr6j3i@example.com,First,Last,DATA200,A,83.18
s_b51krfco@example.com,First,Last,DATA200,A,80.72
s_k85jamo5@example.com,First,Last,DATA200,A,81.44
s_61qt57p4@example.com,First,Last,DATA200,A,58.58
s_s41n5hx0@example.com,First,Last,DATA200,A,86.73
s_qnhbvsyj@example.com,First,Last,DATA200,A,70.92
s_4hr8h1ar@example.com,First,Last,DATA200,A,98.08
s_gpeojlrj@example.com,First,Last,DATA200,A,92.97
s_1bofudfb@example.com,First,Last,DATA200,A,87.27
s_b3po9bg9@example.com,First,Last,DATA200,A,79.31
s_0gidqn0l@example.com,First,Last,DATA200,A,61.45
s_rlsbp3vm@example.com,First,Last,DATA200,A,89.26
s_pi11xne7@example.com,First,Last,DATA200,A,57.93
s_xmjlwedq@example.com,First,Last,DATA200,A,65.61
s_m9nzhui2@example.com,First,Last,DATA200,A,83.44
s_q1ak4wz8@example.com,First,Last,DATA200,A,67.49
s_apwjezpj@example.com,First,Last,DATA200,A,86.24
s_xkcifd5k@example.com,First,Last,DATA200,A,84.21
s_5ontrbsy@example.com,First,Last,DATA200,A,72.52
s_j8trds8g@example.com,First,Last,DATA200,A,99.55
s_58a74brn@example.com,First,Last,DATA200,A,70.65
s_9ikr6g6o@example.com,First,Last,DATA200,A,70.41
